City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,lermontovka,47.1453,134.3383,-0.36,68,0,0.57,RU,1667064475
367,borogontsy,62.6683,131.1683,-18.75,100,98,1.47,RU,1667064475
368,yinchuan,38.4681,106.2731,12.29,55,42,0.59,CN,1667064475
369,abalak,58.1286,68.5944,-2.02,85,96,2.73,RU,1667064476
370,fort nelson,58.8053,-122.7002,-2.25,83,75,0.45,CA,1667064476
371,palhi,10.6498,124.8062,25.97,89,100,4.46,PH,1667064477
372,hurricane,37.1753,-113.2899,14.22,19,98,0.37,US,1667064477
373,barcelos,41.5388,-8.6151,18.25,90,100,3.92,PT,1667064477
374,kruisfontein,-34.0033,24.7314,20.49,63,100,2.32,ZA,1667064478
375,mogadishu,2.0371,45.3438,26.23,80,9,5.1,SO,1667064475
376,tigil,57.8,158.6667,-2.57,94,100,3.9,RU,1667064478
377,jabinyanah,35.035,10.9081,23.89,66,0,4.9,TN,1667064479
378,caravelas,-17.7125,-39.2481,28.83,59,32,5.03,BR,1667064479
379,trincomalee,8.5711,81.2335,27.23,80,94,4.65,LK,1667064479
380,hare bay,48.8499,-54.0148,13.64,43,7,6.01,CA,1667064480
381,thinadhoo,0.5333,72.9333,26.49,82,100,7.63,MV,1667064480
382,port augusta,-32.5,137.7667,18.39,50,100,2.1,AU,1667064481
383,yurty,56.0498,97.6348,-2.02,78,94,4.38,RU,1667064481
384,henties bay,-22.116,14.2845,15.78,83,32,2.59,NA,1667064481
385,kurumkan,54.3,110.3,-1.55,58,100,1.28,RU,1667064482
386,chitipa,-9.7024,33.2697,23.2,34,76,3.3,MW,1667064482
387,constitucion,-35.3333,-72.4167,16.91,75,6,4.83,CL,1667064483
388,hue,16.4667,107.6,24.06,88,75,2.06,VN,1667064483
389,uvarovo,51.9849,42.2615,5.89,92,100,5.7,RU,1667064483
390,khorixas,-20.3667,14.9667,22.7,26,20,10.35,NA,1667064484
391,yarqa,31.9785,35.6947,23.03,29,0,2.41,JO,1667064484
392,qingdao,36.0986,120.3719,7.78,87,0,1.0,CN,1667064484
393,kokopo,-4.352,152.2633,25.55,86,71,1.94,PG,1667064485
394,mayo,38.8876,-76.5119,16.87,60,0,4.63,US,1667064485
395,honningsvag,70.9821,25.9704,2.86,60,75,9.77,NO,1667064486
396,batesville,35.7698,-91.641,17.8,72,75,2.57,US,1667064486
397,mahajanga,-15.7167,46.3167,27.01,78,40,6.69,MG,1667064486
398,okhotsk,59.3833,143.3,-5.37,62,1,8.11,RU,1667064487
399,byron bay,-28.65,153.6167,15.39,62,21,3.93,AU,1667064487
400,fortuna,40.5982,-124.1573,14.4,71,0,3.6,US,1667064488
401,barroso,-21.1869,-43.9758,29.1,41,71,1.48,BR,1667064400
402,qaqortoq,60.7167,-46.0333,-1.33,86,25,2.26,GL,1667064488
403,vallenar,-28.5708,-70.7581,28.62,22,1,3.95,CL,1667063784
404,sasaram,24.951,84.0149,20.18,54,0,1.91,IN,1667064489
405,nantucket,41.2835,-70.0995,17.06,73,20,6.69,US,1667064489
406,ambanja,-13.6833,48.45,24.59,84,83,1.83,MG,1667064489
407,collie,-33.3667,116.15,7.42,95,93,5.3,AU,1667064490
408,mount gambier,-37.8333,140.7667,5.49,97,9,1.95,AU,1667064292
409,rio gallegos,-51.6226,-69.2181,11.03,32,40,17.49,AR,1667064490
410,marsa matruh,31.3525,27.2453,22.11,68,0,2.57,EG,1667064491
411,pazaric,43.7886,18.1608,11.12,82,0,2.06,BA,1667064491
412,nawabganj,24.5911,88.271,22.29,77,0,2.27,BD,1667064491
413,itaqui,-29.1253,-56.5531,30.76,57,4,4.13,BR,1667064492
414,port-gentil,-0.7193,8.7815,26.98,83,40,3.6,GA,1667064492
415,fukue,32.6881,128.8419,17.91,62,1,9.79,JP,1667064493
416,abu kamal,34.4506,40.9171,22.72,29,100,0.89,SY,1667064493
417,ghanzi,-21.5667,21.7833,31.48,20,70,3.6,BW,1667064493
418,vung tau,10.346,107.0843,27.07,79,96,2.75,VN,1667064494
419,okha,53.5739,142.9478,0.3,75,5,4.62,RU,1667064494
420,takoradi,4.8845,-1.7554,27.06,80,57,4.22,GH,1667064495
421,karakol,42.4907,78.3936,5.03,55,73,1.46,KG,1667064495
422,ahuimanu,21.4447,-157.8378,25.48,83,20,3.6,US,1667064495
423,morwell,-38.2333,146.4,9.67,99,64,1.02,AU,1667064496
424,sassandra,4.95,-6.0833,27.03,80,22,2.55,CI,1667064496
425,clyde river,70.4692,-68.5914,-10.87,79,100,1.54,CA,1667064496
426,cairo,30.0626,31.2497,25.42,57,40,5.14,EG,1667063892
427,novoselitskoye,44.7508,43.4369,7.48,68,73,1.66,RU,1667064497
428,ancud,-41.8697,-73.8203,9.94,55,75,8.44,CL,1667064497
429,belaya gora,68.5333,146.4167,-20.6,100,77,1.95,RU,1667064498
430,haines junction,60.7522,-137.5108,-14.03,85,86,0.51,CA,1667064498
431,phultala,22.7,89.5167,21.61,73,0,1.77,BD,1667064498
432,zhigansk,66.7697,123.3711,-17.07,91,100,2.96,RU,1667064499
433,lakes entrance,-37.8811,147.981,8.98,86,84,3.25,AU,1667064499
434,ayan,56.45,138.1667,-0.54,57,60,5.85,RU,1667064500
435,benguela,-12.5763,13.4055,26.96,74,67,3.76,AO,1667064500
436,alamogordo,32.8995,-105.9603,17.54,47,0,1.79,US,1667064318
437,ust-nera,64.5667,143.2,-15.79,99,100,1.4,RU,1667064500
438,mafinga,-7.25,35.0667,27.95,32,99,5.98,TZ,1667064501
439,ilesha,7.1371,5.2583,25.0,80,79,1.77,NG,1667064501
440,batsfjord,70.6345,29.7185,2.96,93,100,12.86,NO,1667064501
441,lorengau,-2.0226,147.2712,27.62,78,100,3.03,PG,1667064502
442,susehri,40.1644,38.0867,7.75,73,0,1.56,TR,1667064502
443,piacabucu,-10.4056,-36.4344,28.4,58,100,5.62,BR,1667064503
444,kulhudhuffushi,6.6221,73.07,27.74,68,54,2.89,MV,1667064503
445,lagunas,-5.2269,-75.6753,29.74,71,99,1.84,PE,1667064503
446,cockburn town,21.4612,-71.1419,28.98,70,40,7.72,TC,1667064504
447,bani walid,31.7566,13.9942,22.0,54,7,4.41,LY,1667064504
448,christchurch,-43.5333,172.6333,18.11,46,100,3.6,NZ,1667064222
449,anadyr,64.75,177.4833,-13.72,78,0,9.0,RU,1667064505
450,saint-joseph,-21.3667,55.6167,23.21,78,25,3.84,RE,1667064014
451,pavilosta,56.8879,21.1859,11.95,83,100,9.27,LV,1667064505
452,hervey bay,-25.2986,152.8535,21.42,74,90,3.58,AU,1667064506
453,middlebury,44.0153,-73.1673,17.44,38,0,1.54,US,1667064263
454,anchorage,61.2181,-149.9003,-2.98,64,75,5.14,US,1667064507
455,mareeba,-17.0,145.4333,24.69,95,50,0.97,AU,1667064507
456,piterka,50.6803,47.4454,4.47,83,99,2.77,RU,1667064507
457,kupang,-10.1667,123.5833,25.91,83,100,1.9,ID,1667064435
458,phangnga,8.4509,98.5298,25.02,93,66,1.81,TH,1667064508
459,coffs harbour,-30.3,153.1333,12.85,94,1,1.54,AU,1667064508
460,sao pedro do sul,-29.6206,-54.1789,31.36,49,36,4.7,BR,1667064263
461,custoias,41.1053,-7.321,13.96,91,100,2.71,PT,1667064509
462,cordeiro,-22.0286,-42.3608,31.03,44,61,2.37,BR,1667064509
463,flinders,-34.5833,150.8552,12.81,73,0,3.59,AU,1667064509
464,kongolo,-5.3833,27.0,23.25,80,81,1.7,CD,1667064510
465,ibitinga,-21.7578,-48.8289,34.44,26,32,4.18,BR,1667064279
466,meulaboh,4.1363,96.1285,24.89,90,100,2.12,ID,1667064317
467,skelleftea,64.7507,20.9528,6.2,77,73,10.29,SE,1667064510
468,acari,-15.4311,-74.6158,24.46,47,9,4.98,PE,1667064511
469,darhan,49.4867,105.9228,-0.17,96,97,2.48,MN,1667064511
470,mahuva,21.0914,71.7622,27.87,38,0,2.31,IN,1667064511
471,awbari,26.5921,12.7805,22.0,36,0,3.17,LY,1667064512
472,stephenville,32.2207,-98.2023,13.47,89,100,4.12,US,1667064512
473,mayumba,-3.432,10.6554,25.91,83,55,2.8,GA,1667064512
474,honiara,-9.4333,159.95,25.24,88,71,1.66,SB,1667064513
475,kutum,14.2,24.6667,26.32,21,11,4.06,SD,1667064513
476,amberley,39.2048,-84.428,20.04,45,0,2.57,US,1667064513
477,namwala,-15.7504,26.4384,29.23,27,70,0.67,ZM,1667064514
478,banjar,-8.19,114.9675,23.6,88,45,3.12,ID,1667064514
479,hofn,64.2539,-15.2082,4.38,73,98,3.12,IS,1667064514
480,brae,60.3964,-1.353,10.6,93,8,2.58,GB,1667064515
481,touros,-5.1989,-35.4608,29.25,57,49,8.47,BR,1667064515
482,port pirie,-33.1833,138.0167,15.94,63,100,3.53,AU,1667064516
483,pilar,-9.5972,-35.9567,27.96,52,100,4.82,BR,1667064231
484,kerouane,9.2667,-9.0167,28.1,55,20,1.7,GN,1667064516
485,khasan,42.4308,130.6434,5.09,59,0,2.83,RU,1667064400
486,pacific grove,36.6177,-121.9166,16.47,86,0,2.68,US,1667064307
487,honiton,50.7996,-3.189,16.39,90,40,6.17,GB,1667064517
488,urengoy,65.9667,78.3667,-9.55,91,29,4.72,RU,1667064517
489,rocha,-34.4833,-54.3333,27.46,41,56,6.11,UY,1667064517
490,hinton,53.4001,-117.5857,3.69,66,91,0.87,CA,1667064518
491,carmen,18.6333,-91.8333,29.02,70,0,6.17,MX,1667064518
492,faya,18.3851,42.4509,18.06,76,60,1.87,SA,1667064518
493,alugan,12.2188,125.4808,26.88,84,100,6.05,PH,1667064519
494,bafq,31.6128,55.4107,24.14,16,14,1.57,IR,1667064519
495,winnemucca,40.973,-117.7357,7.03,36,0,0.0,US,1667064379
496,ystad,55.4297,13.8204,12.41,85,100,5.26,SE,1667064520
497,linxia,35.6003,103.2064,5.09,82,8,0.72,CN,1667064521
498,yulara,-25.2406,130.9889,23.54,74,31,5.95,AU,1667064521
499,tiznit,29.5833,-9.5,29.19,10,97,6.34,MA,1667064522
500,valley,45.1277,-116.1262,-0.22,57,76,1.9,US,1667064522
501,korla,41.7597,86.1469,9.57,43,8,3.18,CN,1667064523
502,ormara,25.2088,64.6357,26.15,69,23,3.95,PK,1667064523
503,shahrud,36.4182,54.9763,11.63,72,100,5.39,IR,1667064523
504,muros,42.7762,-9.0603,17.83,84,100,3.94,ES,1667064525
505,sao geraldo do araguaia,-6.4006,-48.555,32.15,50,99,0.44,BR,1667064525
506,gua musang,4.8823,101.9644,23.34,98,100,0.45,MY,1667064526
507,anaconda,46.1285,-112.9423,2.55,44,46,2.0,US,1667064526
508,koumac,-20.5667,164.2833,24.24,84,0,1.34,NC,1667064526
509,asfi,32.2994,-9.2372,24.17,49,100,2.38,MA,1667064527
510,sisimiut,66.9395,-53.6735,-0.23,87,100,2.53,GL,1667064527
511,canutama,-6.5339,-64.3831,23.9,96,100,0.76,BR,1667064527
512,arak,34.0917,49.6892,14.77,35,94,2.69,IR,1667064528
513,leon,21.1167,-101.6667,25.64,50,0,2.72,MX,1667064472
514,port macquarie,-31.4333,152.9167,11.61,69,0,2.13,AU,1667064513
515,svetlogorsk,52.6333,29.7333,11.92,86,100,5.19,BY,1667064528
516,puta,40.2967,49.6603,14.01,78,80,2.13,AZ,1667064529
517,tucuman,-26.8241,-65.2226,38.0,20,0,1.54,AR,1667064529
518,moron,-34.6534,-58.6198,30.53,38,41,2.86,AR,1667064414
519,kungurtug,50.5994,97.5228,-9.45,94,99,1.24,RU,1667064529
520,salinas,36.6777,-121.6555,16.91,68,0,2.06,US,1667064242
521,luganville,-15.5333,167.1667,25.06,89,8,1.79,VU,1667064530
522,aginskoye,51.1,114.53,0.41,73,100,2.3,RU,1667064530
523,kalevala,65.2,31.1667,8.47,95,100,5.19,RU,1667064531
524,chaohu,31.6,117.8667,13.74,71,0,3.33,CN,1667064531
525,aksu,41.1231,80.2644,10.5,33,7,1.74,CN,1667064532
526,kaitangata,-46.2817,169.8464,10.28,98,63,1.79,NZ,1667064532
527,chabahar,25.2919,60.643,26.52,73,0,3.0,IR,1667064532
528,corralillo,22.9819,-80.5856,28.29,56,0,5.2,CU,1667064533
529,isangel,-19.55,169.2667,24.43,88,38,1.55,VU,1667064533
530,bathsheba,13.2167,-59.5167,28.34,83,75,8.23,BB,1667064533
531,uthal,25.8072,66.6219,26.04,64,39,1.64,PK,1667064534
532,nelson bay,-32.7167,152.15,16.11,74,0,3.58,AU,1667064534
533,fairbanks,64.8378,-147.7164,-11.71,80,0,2.06,US,1667064381
534,scarisoara,44.0,24.5667,17.01,51,0,1.85,RO,1667064535
535,mungaoli,24.4167,78.1,22.3,47,0,1.23,IN,1667064535
536,xining,36.6167,101.7667,3.25,87,10,0.22,CN,1667064535
537,hayden,47.766,-116.7866,11.06,71,40,1.54,US,1667064536
538,yate,51.5407,-2.4184,18.2,87,98,1.79,GB,1667064536
539,carrboro,35.9101,-79.0753,17.54,67,78,3.71,US,1667064536
540,dabhoi,22.1833,73.4333,25.53,34,0,1.55,IN,1667064537
541,riihimaki,60.7377,24.7773,10.75,85,78,6.82,FI,1667064537
542,marang,5.2056,103.2059,25.95,85,100,1.68,MY,1667064538
543,mandalgovi,45.7625,106.2708,2.49,49,0,4.32,MN,1667064538
544,alta floresta,-9.8756,-56.0861,32.9,58,40,1.03,BR,1667064538
545,simao,22.7886,100.9748,17.23,79,42,0.9,CN,1667064539
546,bocaiuva,-17.1078,-43.815,34.84,20,33,0.84,BR,1667064539
547,boa vista,2.8197,-60.6733,31.99,55,40,4.12,BR,1667063970
548,sundsvall,62.3913,17.3063,7.2,51,12,4.12,SE,1667064539
549,broken hill,-31.95,141.4333,16.93,47,92,4.3,AU,1667064540
550,shuyskoye,59.3736,41.0305,6.96,98,100,3.22,RU,1667064540
551,panguna,-6.3164,155.4848,21.42,96,58,1.18,PG,1667064540
552,uribia,11.7139,-72.266,30.14,59,59,5.42,CO,1667064541
553,eureka,40.8021,-124.1637,15.32,87,100,0.45,US,1667064541
